Date,PRECTOTCORR,Longitude,Latitude,boxcox1,diff1
2021-06-30,4.543,112.73,-7.35,1.9875201547680186,1.8252838950088874
2021-07-31,0.302258064516129,112.73,-7.35,-0.9802883286056105,-0.6385586441834006
2021-08-31,0.2841935483870968,112.73,-7.35,-1.0206434462971337,-0.8317700399871637
2021-09-30,2.4346666666666663,112.73,-7.35,1.0414923000192682,1.9857676819838264
2021-10-31,1.1848387096774193,112.73,-7.35,0.17466752150491663,-1.3932488735646948
2021-11-30,10.540666666666665,112.73,-7.35,3.6336661153038117,1.6423147356636598
2021-12-31,13.717419354838709,112.73,-7.35,4.2551057575626965,-0.7115064848196351
2022-01-31,10.20032258064516,112.73,-7.35,3.560119996607314,-0.8473049108362738
2022-02-28,11.081785714285715,112.73,-7.35,3.747460912687232,-1.197738437624115
2022-03-31,11.110000000000001,112.73,-7.35,3.7532934307251673,0.14885915487436785
2022-04-30,5.479333333333333,112.73,-7.35,2.3138347186927835,0.8869184479351495
2022-05-31,8.720645161290323,112.73,-7.35,3.2201855738987986,2.5630859793535437
2022-06-30,4.860333333333333,112.73,-7.35,2.1026690130285446,0.11514885826052601
2022-07-31,2.6754838709677418,112.73,-7.35,1.1718089779683156,2.152097306573926
2022-08-31,0.7354838709677419,112.73,-7.35,-0.2915051482250024,0.7291382980721313
2022-09-30,2.8983333333333334,112.73,-7.35,1.2857206105954933,0.24422831057622507
2022-10-31,7.927741935483871,112.73,-7.35,3.0222398234616867,2.8475723019567702
2022-11-30,9.822333333333335,112.73,-7.35,3.4765298868919663,-0.15713622841184538
2022-12-31,7.739354838709677,112.73,-7.35,2.9733191494982707,-1.2817866080644258
2023-01-31,9.942580645161291,112.73,-7.35,3.5033469650156395,-0.05677303159167435
2023-02-28,17.490714285714287,112.73,-7.35,4.880663591297976,1.1332026786107443
2023-03-31,6.586451612903226,112.73,-7.35,2.6554905507992874,-1.0978028799258799
2023-04-30,9.307666666666668,112.73,-7.35,3.359255186058999,1.0454204673662155
2023-05-31,1.957741935483871,112.73,-7.35,0.7560139846223576,-2.464171589276441
2023-06-30,0.40099999999999997,112.73,-7.35,-0.7837767001978684,-2.886445713226413
2023-07-31,1.7454838709677418,112.73,-7.35,0.6141511434649056,-0.55765783450341
2023-08-31,0.05290322580645161,112.73,-7.35,-1.8471781639855265,-1.555673015760524
2023-09-30,0.030999999999999996,112.73,-7.35,-2.024246122492133,-3.3099667330876263
2023-10-31,0.05451612903225806,112.73,-7.35,-1.8362266308528246,-4.858466454314511
2023-11-30,2.4099999999999997,112.73,-7.35,1.0276748632677624,-2.448855023624204
2023-12-31,28.63935483870968,112.73,-7.35,6.323237866153306,3.3499187166550355
2024-01-31,9.912258064516129,112.73,-7.35,3.496604663512554,-0.006742301503085635
2024-02-29,13.803793103448276,112.73,-7.35,4.27061320352835,-0.6100503877696264
2024-03-31,4.7293548387096775,112.73,-7.35,2.0557567293587415,-0.5997338214405459
2024-04-30,9.16,112.73,-7.35,3.324825516049485,-0.03442967000951391
2024-05-31,0.3406451612903225,112.73,-7.35,-0.8995055473591052,-1.6555195319814628
2024-06-30,2.391,112.73,-7.35,1.0169684125468097,1.800745112744678
2024-07-31,0.8225806451612904,112.73,-7.35,-0.18887340630997004,-0.8030245497748757
2024-08-31,0.07483870967741936,112.73,-7.35,-1.7135043122634797,0.13367385172204682
2024-09-30,1.4929999999999999,112.73,-7.35,0.429816901932707,2.45406302442484
2024-10-31,1.2490322580645161,112.73,-7.35,0.23112128616614747,2.067347917018972
2024-11-30,6.363666666666666,112.73,-7.35,2.589948549748194,1.5622736864804319
2024-12-31,13.519032258064515,112.73,-7.35,4.219243789740939,-2.1039940764123672
