Date,PRECTOTCORR,Longitude,Latitude,boxcox1,diff1
2021-06-30,4.541,112.74,-7.26,1.982038347637885,1.7713035961824268
2021-07-31,0.30032258064516126,112.74,-7.26,-0.9861392599196515,-0.6442327272218727
2021-08-31,0.28903225806451616,112.74,-7.26,-1.0113665456597691,-0.8220732669779143
2021-09-30,2.4189999999999996,112.74,-7.26,1.0313354082114305,1.9763707565739315
2021-10-31,1.1583870967741934,112.74,-7.26,0.15078954261618221,-1.3454664477430145
2021-11-30,10.297666666666666,112.74,-7.26,3.5676050985797687,1.5231460049111476
2021-12-31,13.79709677419355,112.74,-7.26,4.2507579477600865,-0.6197615910284213
2022-01-31,10.363548387096776,112.74,-7.26,3.581780491533042,-0.8696829017229959
2022-02-28,10.996071428571428,112.74,-7.26,3.714953410940937,-1.2165089681974655
2022-03-31,11.201290322580645,112.74,-7.26,3.7570747042796024,0.19829824033852983
2022-04-30,5.458,112.74,-7.26,2.300594600839638,0.7881722191686107
2022-05-31,8.635806451612902,112.74,-7.26,3.1883541821923336,2.5324945567266446
2022-06-30,4.990666666666667,112.74,-7.26,2.1430636379417844,0.16102529030389956
2022-07-31,2.675806451612903,112.74,-7.26,1.170209124263921,2.1563483841835724
2022-08-31,0.7341935483870968,112.74,-7.26,-0.2932133105537947,0.7181532351059745
2022-09-30,2.8263333333333334,112.74,-7.26,1.2475677659175681,0.21623235770613758
2022-10-31,7.893870967741936,112.74,-7.26,3.0034089403232582,2.852619397707076
2022-11-30,9.902999999999999,112.74,-7.26,3.4814122439713366,-0.08619285460843207
2022-12-31,7.490645161290323,112.74,-7.26,2.8980587770700805,-1.352699170690006
2023-01-31,10.157741935483871,112.74,-7.26,3.537299137695591,-0.04448135383745111
2023-02-28,17.365714285714287,112.74,-7.26,4.838086556744494,1.123133145803557
2023-03-31,6.588709677419355,112.74,-7.26,2.6481025662015125,-1.10897213807809
2023-04-30,9.474333333333334,112.74,-7.26,3.385193637386398,1.0845990365467602
2023-05-31,1.9658064516129032,112.74,-7.26,0.7604244644555335,-2.4279297177368
2023-06-30,0.4003333333333333,112.74,-7.26,-0.7859805953127604,-2.9290442332545448
2023-07-31,1.7467741935483871,112.74,-7.26,0.6145325798052933,-0.5556765444586277
2023-08-31,0.05290322580645161,112.74,-7.26,-1.8537738279190485,-1.560560517365254
2023-09-30,0.030999999999999996,112.74,-7.26,-2.032495336922825,-3.2800631028403933
2023-10-31,0.05419354838709677,112.74,-7.26,-1.8449204542191997,-4.848329394542458
2023-11-30,2.3939999999999997,112.74,-7.26,1.017306810197112,-2.4641054337742245
2023-12-31,28.602903225806454,112.74,-7.26,6.282713240920157,3.3846544638500764
2024-01-31,9.72225806451613,112.74,-7.26,3.441183764397548,-0.09611537329804287
2024-02-29,14.052068965517241,112.74,-7.26,4.295835794037429,-0.5422507627070647
2024-03-31,4.701290322580645,112.74,-7.26,2.0405938676864945,-0.607508698515018
2024-04-30,9.200666666666667,112.74,-7.26,3.3222591756982576,-0.06293446168814043
2024-05-31,0.3419354838709677,112.74,-7.26,-0.8982101386406153,-1.6586346030961487
2024-06-30,2.375,112.74,-7.26,1.0065804792798005,1.792561074592561
2024-07-31,0.8303225806451614,112.74,-7.26,-0.18015001367588165,-0.794682593481175
2024-08-31,0.08354838709677419,112.74,-7.26,-1.6728024998573046,0.18097132806174399
2024-09-30,1.4929999999999999,112.74,-7.26,0.4295609120422044,2.4620562489650295
2024-10-31,0.8370967741935483,112.74,-7.26,-0.17251471916709676,1.6724057350521029
2024-11-30,6.660666666666667,112.74,-7.26,2.6688421677331906,1.6515353575360785
2024-12-31,13.59290322580645,112.74,-7.26,4.214260664865695,-2.0684525760544616
